place_id,name,s_latitude,n_latitude,w_longitude,e_longitude
1139,Casa MYT,44.4264639,44.426679,26.0572119,26.0579651
1140,Japanos One,44.4271412,44.4278091,26.0611681,26.0622755
1141,Mesopotamia,44.4270194,44.4271194,26.0630803,26.0631803
1142,Stradale One Cotroceni,44.4271412,44.4278091,26.0611681,26.0622755
1143,Submarine Burger - One Cotroceni Park,44.4270194,44.4271194,26.0630803,26.0631803
1144,Pain au cafe Cotroceni,44.4271412,44.4278091,26.0611681,26.0622755
1145,Kaufland Grill,44.4162284,44.4173968,26.0706317,26.0718904
1146,Bella Italia Kaufland Sebastian,44.4162284,44.4173968,26.0706317,26.0718904
1147,Frufru,44.4376326,44.4377326,26.1017877,26.1018877
1148,Treevi Pizza Al Taglio - Universitate,44.4379077,44.438146,26.1023649,26.1027136
1149,The Garden,44.4268658,44.4285973,26.0772657,26.078293
1150,Butimanu 395,44.3897052,44.3898052,26.0890033,26.0891033
1151,Sushi Master,44.4191667,44.4216891,26.1775445,26.1816056
1152,Zoomserie Militari,44.4340802,44.4344515,25.9995965,26.0010583
1153,FoodBay,44.4340802,44.4344515,25.9995965,26.0010583
1154,NYPD Cucina di Capri,44.4340802,44.4344515,25.9995965,26.0010583
1155,Arome,44.4429045,44.4430045,26.0865109,26.0866109
1156,Monada Events Garden,44.3741892,44.3742892,26.1385715,26.1386715
1157,Nea Anghel,44.3739154,44.3740154,26.1373145,26.1374145
1158,Verbun Pizza & Shaorma,44.4184914,44.4187373,26.0124605,26.0132248
1159,Urban Vibe,44.4184914,44.4187373,26.0124605,26.0132248
1160,La Italianu Brancusi,44.4184914,44.4187373,26.0124605,26.0132248
1161,Casa Di David,44.49179,44.49189,26.04893,26.04903
1162,TANO Unirii,44.4264084,44.4265387,26.0985723,26.0990013
1163,Patiseria Misionarul,44.4255054,44.4256054,26.0998868,26.0999868
1164,Casa Anke,44.4273088,44.4274578,26.1003636,26.1007498
1165,Firewheels Romexpo,44.4738314,44.4800738,26.0607268,26.0709439
1166,Locals,44.5213882,44.521699,26.1434129,26.144302
1167,Itia,44.4230075,44.4231075,25.9902902,25.9903902
1168,Restaurant Casa Ado,44.4353479,44.4355894,26.0204824,26.0207713
1169,Pizza sorel,44.4353479,44.4355894,26.0204824,26.0207713
1170,Urban Pub,44.4137516,44.4138516,26.2003407,26.2004407
1171,Fast- Food Voievod,44.4553368,44.4554368,26.1332391,26.1333391
1172,Terasa debarcader,44.4755249,44.4756249,26.0769009,26.0770009
1173,Restaurant Dalin,44.4215583,44.4216583,26.105653,26.105753
1174,Zona libera Cismigiu,44.4385726,44.4386726,26.0884116,26.0885116
1175,La Bibliotecă,44.438867,44.4389382,26.0897291,26.0899627
1176,Terasa,44.4186019,44.4237524,26.1527463,26.158468
1177,KFC Cora Lujerului,44.4319533,44.4338702,26.0354246,26.0383064
1178,Mesopotamia,44.4319533,44.4338702,26.0354246,26.0383064
1179,The GHETTO FOOD,44.4076171,44.4077171,26.1359338,26.1360338
1180,Daimon Sport& Spa,44.403301,44.4044021,26.1113207,26.1126635
1181,Daimon Trattoria,44.4045957,44.4046957,26.1115051,26.1116051
1182,Trattoria Rossini,44.4045957,44.4046957,26.1115051,26.1116051
1183,Erika club,44.4045957,44.4046957,26.1115051,26.1116051
1184,Gioia Herastrau,44.4808898,44.4809898,26.0904721,26.0905721
1185,DeZece Events,44.46783,44.46793,26.06637,26.06647
1186,Saidoun Halal Resturant,44.4910415,44.4915632,26.086866,26.0880408
1187,NOIR Lobby Bar,44.4911887,44.4915349,26.0870515,26.0878496
1188,5 to Go,44.4902103,44.4910795,26.0850147,26.0864367
1189,Troia Smart,44.4902103,44.4910795,26.0850147,26.0864367
1190,McDonald's,44.4350011,44.435198,25.9875138,25.9877053
1191,Subway,44.4347583,44.4349093,25.9879248,25.9881454
1192,Coco Van - Food Truck,44.434796,44.4352686,25.9871702,25.9873732
1193,Hanul Văcărești,44.3998536,44.3999536,26.1189889,26.1190889
1194,Restaurantul Alba,44.4248385,44.4254534,26.1723203,26.1731619
1195,Vibes Cafe Restaurant Terasa,44.4248385,44.4254534,26.1723203,26.1731619
1196,La Machedoni,44.4206486,44.4207486,26.1204292,26.1205292
1197,Miorița Kebap,44.4523963,44.4524963,26.2032318,26.2033318
1198,Cuptor cu Lemne FireHouse Pizza pe Vatra,44.4521434,44.4523121,26.2044701,26.2046978
1199,Profi,44.4116962,44.4124869,26.1636106,26.1641936
1200,5 To Go,44.4639703,44.4643614,26.0690092,26.0696664
1201,DeSoi,44.4333153,44.4335546,26.1164559,26.116597
1202,20grams Coffee Roasters,44.4333158,44.4334225,26.1161978,26.1164316
1203,Bistro Romulus,44.4335787,44.4336787,26.114562,26.114662
1204,La Doamna X,44.4333158,44.4334225,26.1161978,26.1164316
1205,Edo Sushi,44.4400603,44.4401603,26.0868409,26.0869409
1206,Bellini Garden,44.4409959,44.4410959,26.0868284,26.0869284
1207,La Ceaunu' Crăpat,44.4413277,44.4414277,26.0875032,26.0876032
1208,Senviș,44.4413556,44.4414556,26.0857015,26.0858015
1209,La Ceaunu' Crapat,44.4413277,44.4414277,26.0875032,26.0876032
1210,Restaurant STB,44.4528254,44.4530229,26.1160064,26.117001
1211,Friends Social Bistro,44.4160934,44.4163026,26.1226805,26.1231322
1212,"August Foișorului - coffee, drinks, food",44.4160934,44.4163026,26.1226805,26.1231322
1213,One Stop Tea & Coffee,44.4251965,44.4255806,26.1003174,26.1014694
1214,La Cucu,44.4970756,44.5003761,26.1340315,26.1423519
1215,Trofic Ion Brezoianu,44.4362427,44.4363427,26.0944021,26.0945021
1216,Thor's Hammer Gay Bar,44.4370489,44.4371489,26.0932679,26.0933679
1217,Socului Kebap Obor,44.4485878,44.4500028,26.1232528,26.1237117
1218,Hatz Burger Studio,44.4485878,44.4500028,26.1232528,26.1237117
1219,San Marino Pizza And Grill,44.4485878,44.4500028,26.1232528,26.1237117
1220,Dream,44.4241656,44.4244433,26.0437883,26.0440786
1221,Trattoria Roma,44.4245467,44.4248194,26.044352,26.0446352
1222,Allegria,44.4116272,44.4120665,26.0200484,26.0212168
1223,Casa Dora,44.4120696,44.4121696,26.0190992,26.0191992
1224,Shuyu 蜀渔,44.4606933,44.4607933,26.161912,26.162012
1225,Gargantua KSLF,44.4543436,44.4544436,26.0821038,26.0822038
1226,Refill,44.4543436,44.4544436,26.0821038,26.0822038
1227,JFK Mania,44.4036594,44.4040974,26.0634483,26.0639938
1228,Autoservire Rahova - La Tavi Măcelarul,44.4039591,44.4049513,26.0620721,26.0632112
1229,Buturuga,44.4369222,44.4370222,26.0901903,26.0902903
1230,Culinarium,44.480909,44.4817863,26.1130836,26.1146092
1231,Sabatini Pizza & Restaurant Domenii,44.4666427,44.4668198,26.0676159,26.0678126
1232,ROASTELIER,44.4664573,44.4666295,26.0666896,26.0671368
1233,Check The Pizza [Check the Space],44.4324933,44.4325933,26.0960229,26.0961229
1234,Taste of BOLD,44.4324933,44.4325933,26.0960229,26.0961229
1235,UnderGround Playstation,44.4104217,44.4105217,26.1423565,26.1424565
1236,Terasa Alba,44.4101424,44.4102424,26.1414341,26.1415341
1237,Loft,44.4522357,44.4525928,26.0967202,26.0979016
1238,Restaurant Perla Dorobanti,44.4534089,44.4539408,26.0984168,26.0991042
1239,VINO Bubbles& Tapas,44.4523042,44.4527003,26.096402,26.0967285
1240,Ciorbe și Plăcinte,44.4522219,44.4527693,26.0979218,26.0986413
1241,Kaffetna,44.4522219,44.4527693,26.0979218,26.0986413
1242,Restaurant Cabana,44.3823436,44.3824436,26.1314919,26.1315919
1243,Flavors Restaurant,44.4457245,44.4458245,26.0796324,26.0797324
1244,Hala Mahala,44.4450941,44.4451941,26.0808502,26.0809502
1245,Terasa Matache,44.444244,44.4450616,26.0791755,26.0809045
1246,Cucina Romana,44.4457245,44.4458245,26.0796324,26.0797324
1247,Bar Terasa,44.4455044,44.4456044,26.0797398,26.0798398
1248,Varasti,44.4210103,44.4211103,26.1882665,26.1883665
1249,Parc Teilor,44.4230816,44.4231816,26.1939269,26.1940269
1250,Restaurant La Parc,44.4798292,44.4802769,26.0630991,26.0634797
1251,Green Garden Events,44.4791364,44.4795537,26.0619109,26.0625071
1252,Pine Garden Cafe,44.4738314,44.4800738,26.0607268,26.0709439
1253,DE-A GATA CATERING,44.4553116,44.4566691,26.1879754,26.1902353
1254,Shaormeria Băneasa Apusului,44.4378065,44.4384854,26.0136285,26.0144533
1255,Shaormeria Băneasa Crângași,44.4500787,44.4511321,26.044451,26.0460296
1256,Coffee2Go,44.4500787,44.4511321,26.044451,26.0460296
1257,Shaormeria Sudului,44.3807893,44.3808893,26.0974091,26.0975091
1258,Pizza Hut Delivery Bucureștii Noi,44.4833699,44.4840429,26.0391515,26.0397576
1259,Les Gateaux Glamour,44.48308,44.48318,26.03955,26.03965
1260,Shaormeria Baneasa,44.4662124,44.4663124,26.0538683,26.0539683
1261,Pizzeria Vechea Napoli,44.4662345,44.4663345,26.0534167,26.0535167
1262,McDonald's,44.4344055,44.4346004,26.0942442,26.0946058
1263,Meron,44.4347749,44.4348749,26.0945293,26.0946293
1264,Restaurant Elisabeta,44.4341447,44.4345945,26.0939201,26.094248
1265,Faruno,44.4349767,44.4350767,26.0945513,26.0946513
1266,5 to go Cișmigiu,44.43475,44.43485,26.0942862,26.0943862
1267,Tutun Firicel,44.471164,44.471264,26.1715261,26.1716261
1268,Maestro Pizza,44.4476714,44.4480271,26.1235015,26.123983
1269,Bella Pizza,44.3986614,44.3987614,26.1052126,26.1053126
1270,Human Coffee,44.419279,44.419379,26.1070138,26.1071138
1271,Yasmin,44.3694863,44.3695863,26.0889846,26.0890846
1272,La Madreela,44.4939247,44.4945,26.0840603,26.0855409
1273,ZZA Factory Baneasa,44.4939247,44.4945,26.0840603,26.0855409
1274,Pizzarie riviera,44.4760746,44.4761746,26.1553971,26.1554971
1275,El Padrino,44.4762704,44.4763704,26.1552501,26.1553501
1276,gastro catering,44.4758116,44.4759116,26.1548932,26.1549932
1277,Moca caffe,44.4258757,44.4270318,26.1369484,26.1375943
1278,HH Bistro,44.4221709,44.4225222,26.1751929,26.1755795
1279,Perfekto Pizza,44.47812,44.47822,26.04263,26.04273
1280,5 to go - Marmura,44.4789609,44.4792966,26.0428089,26.0433938
1281,Bean to Cup Bucharest,44.4595805,44.4598011,26.1122785,26.1126647
1282,Benjoben,44.4304193,44.4305193,26.0969039,26.0970039
1283,SUN DAY COFFEE SHOP,44.4300321,44.4301936,26.0946798,26.0950004
1284,Za'atar Vulcan,44.4181009,44.4182009,26.0731499,26.0732499
1285,Mesopotamia,44.4177212,44.4178212,26.0719799,26.0720799
1286,Krănuț,44.4359309,44.4360309,26.109661,26.109761
1287,Restaurant Zarada,44.4910415,44.4915632,26.086866,26.0880408
1288,La curte,44.4194899,44.4195899,26.1208784,26.1209784
1289,Coco & the Nuts,44.4192104,44.4193104,26.1212752,26.1213752
1290,Wing Eat Vitan,44.4193291,44.4194291,26.1209668,26.1210668
1291,Restaurant Basilico,44.4150447,44.415177,26.0138681,26.014226
1292,Hashtag Pub,44.4461514,44.4463614,26.1254261,26.1257504
1293,Terasa Florilor,44.4469873,44.4470873,26.1248425,26.1249425
1294,Macelaria Anas - Anas Grill,44.4467069,44.4472013,26.1267298,26.1270664
1295,THE EMPEROR'S CLUB,44.4461514,44.4463614,26.1254261,26.1257504
1296,The Place,44.45612,44.45622,26.0755,26.0756
1297,Fast Food - La Cristi,44.4557427,44.4558427,26.0756211,26.0757211
1298,Pizza D'asporto,44.45612,44.45622,26.0755,26.0756
1299,FanGust,44.4562084,44.4563084,26.0758607,26.0759607
1300,Restaurant Vanity,44.4437798,44.4438798,26.0527245,26.0528245
1301,Gogoșica și cartoful,44.474774,44.4761738,26.0770106,26.0770944
1302,La Felinare,44.4157921,44.4161083,26.035132,26.0354682
1303,Trattoria Adagio,44.4398749,44.4399749,26.0895021,26.0896021
1304,DOT,44.4398749,44.4399749,26.0895021,26.0896021
1305,Zupano food&catering,44.3674406,44.3675406,26.0882342,26.0883342
1306,Zapro,44.4932772,44.4933772,26.0852741,26.0853741
1307,SPY Kebap,44.4371766,44.4373201,25.9875049,25.9881037
1308,Dianne's Place,44.4432143,44.4436047,26.0665786,26.067094
1309,Destiny 8,44.4434416,44.4459246,26.0647681,26.0686378
1310,ANA Baking Co. Dorobanți,44.4564702,44.4569569,26.0966737,26.0971491
1311,CoffeeToGo,44.4358167,44.4360208,26.1599505,26.1601826
1312,The Hungry Van,44.4122462,44.4124244,26.1136422,26.1140392
1313,Cubano Food Truck,44.4123728,44.4124728,26.1140596,26.1141596
1314,Restaurant IFIN,44.3489102,44.3531799,26.0429876,26.0511254
1315,Cantina ELI-NP,44.3489102,44.3531799,26.0429876,26.0511254
1316,Atesbaz Kebap,44.3792016,44.3793016,26.1339081,26.1340081
1317,Benjamins Restaurant,44.379235,44.379335,26.1347538,26.1348538
1318,Ambery Home,44.5048552,44.5055117,26.1301926,26.130434
1319,Profi City New,44.4823533,44.4824533,26.0555145,26.0556145
1320,Draft Pub,44.5021361,44.5022361,26.0573917,26.0574917
1321,Cloud Café and Playground,44.5028925,44.5029925,26.0577695,26.0578695
1322,Sarmale la cornet,44.5068603,44.5069603,26.0816057,26.0817057
1323,Trattoria,44.4527735,44.4538849,26.0095831,26.0107376
1324,Al-9leacer.ro Restaurant,44.4527735,44.4538849,26.0095831,26.0107376
1325,Casa MoraVanila,44.4652957,44.4653957,26.0400307,26.0401307
1326,Casa Diham Tineretului,44.4075492,44.4076492,26.1158512,26.1159512
1327,Ciorbe și Plăcinte - Gorjului,44.43421,44.4344849,26.0175665,26.018406
1328,Rechinu' Food,44.4379905,44.4384116,26.0938697,26.0942748
1329,Master Caffe - proud to serve Costa,44.4379905,44.4384116,26.0938697,26.0942748
1330,Omonia Pub,44.4369227,44.4370331,26.1475893,26.1477344
1331,The Vibe - Lunch & Lounge,44.424149,44.424249,26.1240093,26.1241093
1332,ZEST PIZZA,44.3849828,44.3850828,26.1122339,26.1123339
1333,Peking Duck,44.4449215,44.4451163,26.1270513,26.1273306
1334,5 to go,44.4535735,44.4538705,26.0751006,26.0756524
1335,Restaurant RoA,44.45456,44.4550573,26.0755843,26.0763888
1336,The Coffee Shop 3,44.4542385,44.4543385,26.0745647,26.0746647
1337,5 To Go,44.443095,44.443195,26.0522744,26.0523744
1338,LETO,44.4417786,44.4420315,26.0513559,26.0519276
1339,Albert's place restaurant,44.4431926,44.443425,26.0520278,26.0525692
1340,La Colt Kebab Rahova,44.4057999,44.4058999,26.0642969,26.0643969
1341,Ismail kebab,44.4061962,44.4064207,26.0634503,26.0637464
1342,MARIOS PIZZA,44.4056105,44.4058172,26.0626153,26.0629172
1343,All For Six -Intrare in Leroy Merlin Mall Colosseum,44.4888557,44.490759,26.0144453,26.0165544
1344,Stretto Plug In - Leroy Colosseum,44.4888557,44.490759,26.0144453,26.0165544
1345,Colosal Fast Food,44.4210746,44.421319,26.0647189,26.0649964
1346,Prosper Delivery,44.4197016,44.420319,26.0652581,26.0661977
1347,TED'S COFFEE CO.,44.4543002,44.4549792,26.0979584,26.0984907
1348,Latin Pizza,44.4540393,44.4541393,26.0983299,26.0984299
1349,Die Deutsche Kneipe,44.4539756,44.4540756,26.0969778,26.0970778
1350,La tigaia încinsă,44.3917809,44.3918809,26.0471037,26.0472037
1351,Leo's Pub and More,44.3919512,44.3920512,26.0477004,26.0478004
1352,"Montessori - Restaurant, si loc de joaca pentru Copii",44.3643248,44.3648272,26.1470721,26.1477479
1353,Restaurant Eurest,44.4154506,44.4169957,26.1008264,26.1041652
1354,Stretto Plug In - Metalurgiei,44.3739144,44.3740144,26.125958,26.126058
1355,YOUniverse,44.3727497,44.3733498,26.125322,26.1259775
1356,SushiRoom,44.4860039,44.4862694,26.0930792,26.0934721
1357,Le Manoir Gourmet Market,44.486235,44.486335,26.0922722,26.0923722
1358,5 To Go,44.3879175,44.3894758,26.0925643,26.0934028
1359,NOD Urban Food Restaurant,44.3679524,44.3680524,26.1546672,26.1547672
1360,O Sole Mio,44.4750147,44.4751147,26.1582756,26.1583756
1361,Restaurant,44.4754512,44.4755512,26.1581362,26.1582362
1362,Cocoșul Înfuriat,44.4753292,44.4754292,26.1586079,26.1587079
1363,La mici si bere fara pacanele,44.4752702,44.4753702,26.1585001,26.1586001
1364,Guava,44.468686,44.4732575,26.0971683,26.102536
1365,VIA Shoteria,44.4328346,44.4337323,26.1086207,26.1100683
1366,Corneliu Coposu,44.432586,44.432686,26.1111579,26.1112579
1367,Fast food Mantuleasa,44.4327009,44.4329658,26.1113101,26.1116752
1368,Bragadiru Palace,44.421192,44.4218759,26.0864086,26.0878365
1369,Suzana Ribs & Wings,44.421192,44.4218759,26.0864086,26.0878365
1370,Mahala,44.421192,44.4218759,26.0864086,26.0878365
1371,Becker Bräu,44.4206364,44.4211829,26.0860345,26.0864384
1372,Costelaria,44.421192,44.4218759,26.0864086,26.0878365
1373,Berăria Germană,44.4206364,44.4211829,26.0860345,26.0864384
1374,Baroque Events & Garden,44.4216747,44.4217747,26.0880367,26.0881367
1375,Club Subteran,44.421192,44.4218759,26.0864086,26.0878365
1376,Flair Angel,44.421192,44.4218759,26.0864086,26.0878365
1377,Aida Bistro,44.421192,44.4218759,26.0864086,26.0878365
1378,Restaurant Allucinante,44.4206364,44.4211829,26.0860345,26.0864384
1379,Pizza San Giorgio,44.4906375,44.4907375,26.051405,26.051505
1380,Vindem Ieftin SRL,44.5038298,44.5055714,26.0794874,26.0811008
1381,Dario Pizza,44.4500685,44.4501685,26.0092693,26.0093693
1382,Pentagon Events,44.4738314,44.4800738,26.0607268,26.0709439
1383,CongresulTSD,44.4738314,44.4800738,26.0607268,26.0709439
1384,Zeina Kebap,44.4623226,44.4629737,26.0411818,26.0418272
1385,Burgeria Cotroceni,44.4376309,44.4377309,26.0693448,26.0694448
1386,JoliPot Cotroceni,44.4373598,44.4374598,26.0685831,26.0686831
1387,Pardon,44.4252505,44.4253505,26.0464525,26.0465525
1388,Jessie's,44.4250033,44.4251033,26.046171,26.046271
1389,Trattoria Riccio,44.4245467,44.4248194,26.044352,26.0446352
1390,5 to go - Favorit,44.4249225,44.4250225,26.0459095,26.0460095
1391,Eldian House,44.4249225,44.4250225,26.0459095,26.0460095
1392,La Mama Lui Pavel,44.4336577,44.4337577,26.1333918,26.1334918
1393,Phoenix Plastics,44.5110246,44.5111246,26.1126447,26.1127447
1394,#altfel - Locatia de vara,44.4231407,44.4238299,26.1507606,26.1554756
1395,Zenit Restaurant & Lounge,44.423881,44.423981,26.1515114,26.1516114
1396,Terasa si trambulina copii,44.4213053,44.4230937,26.1511777,26.1535553
1397,Profi Standard,44.4116502,44.4120808,26.1283725,26.1290625
1398,Nuky Grill 2,44.399903,44.400003,26.1054117,26.1055117
1399,King Rolls Vitan,44.4227407,44.4228407,26.1239589,26.1240589
1400,The Roof,44.4222346,44.4223346,26.1242496,26.1243496
1401,Gama-Fusion Vitan,44.4222346,44.4223346,26.1242496,26.1243496
1402,Burgerescu Vitan,44.4227814,44.4229888,26.1247425,26.1250533
1403,Fasty Pizza,44.3852282,44.3853282,26.1353214,26.1354214
1404,Forno d'Oro,44.3853943,44.3858428,26.1342402,26.1354083
1405,Salad Revolution,44.4590002,44.4591002,26.0898942,26.0899942
1406,#ALTFEL-Herastrau,44.4696847,44.4699425,26.0847244,26.0868636
1407,Grădina Urbană Herăstrău,44.4703105,44.4704105,26.0854968,26.0855968
1408,Profi Super,44.4155472,44.415903,26.1129975,26.1133219
1409,Facultatea de Bere,44.4163607,44.4164607,26.1125436,26.1126436
1410,Delta Resto-Bar,44.3994331,44.3995447,26.1204724,26.1206359
1411,illy Shop,44.3781737,44.3800583,26.1867859,26.1998692
1412,Trenta Pizza Bucurestii Noi,44.4805323,44.4808649,26.0434362,26.0440051
1413,Tuddav,44.4795846,44.4802039,26.0412103,26.0424929
1414,French Cuisine,44.4800934,44.4801934,26.0433311,26.0434311
1415,Agrisol,44.4512486,44.4513486,26.2058473,26.2059473
1416,Maya,44.382885,44.382985,26.0824604,26.0825604
1417,Boulevard Cafe,44.4159061,44.416136,26.1080284,26.1092489
1418,Livrare Pizza La Domiciliu Story Pizza Giulesti,44.46665,44.46675,26.03448,26.03458
1419,Atena,44.3870517,44.3877206,26.0924436,26.0925693
1420,Mirador,44.3861749,44.3862749,26.0918866,26.0919866
1421,Lokal,44.4479642,44.4480642,26.1040892,26.1041892
1422,Beca's Kitchen,44.4476638,44.4477638,26.1039919,26.1040919
1423,Osteria Ciao Niki,44.4477586,44.4478586,26.1048194,26.1049194
1424,Artemis Mediterranean Restaurant,44.4477586,44.4478586,26.1048194,26.1049194
1425,Tip Top Crangasi,44.4518961,44.4520577,26.0471425,26.0473678
1426,Profi Standard,44.4440922,44.4442681,26.1415198,26.142188
1427,Burgers Record,44.444534,44.4447284,26.1419401,26.1423981
1428,BURGER'S,44.444534,44.4447284,26.1419401,26.1423981
1429,KFC,44.3936481,44.3938636,26.122575,26.1227448
1430,Dristor Kebab,44.3941775,44.3944674,26.1210856,26.1212594
1431,Starbucks,44.3940378,44.3964323,26.1216122,26.1245832
1432,Gloria Jean's Coffees Sun Plaza,44.3940378,44.3964323,26.1216122,26.1245832
1433,Marty Plaza București,44.3940378,44.3964323,26.1216122,26.1245832
1434,La Nea' Iancu,44.4186019,44.4237524,26.1527463,26.158468
1435,Restaurant Casa Dantelei,44.4109511,44.4110511,26.0212573,26.0213573
1436,Restaurant Rainbow'Lu,44.458041,44.458141,26.0746728,26.0747728
1437,Club Texas,44.4454859,44.4461453,26.0511044,26.0522236
1438,Pub 18,44.4458902,44.4465609,26.0524183,26.0528141
1439,Mechano Pub,44.4437663,44.4482505,26.0498931,26.0603164
1440,Domino's Pizza Regie,44.4437663,44.4482505,26.0498931,26.0603164
1441,Melcu Bistro& Lounge,44.4812368,44.4813368,26.0942792,26.0943792
1442,umami food,44.4085165,44.4086165,26.0557353,26.0558353
1443,Mancave,44.439893,44.4402005,26.0546861,26.0553731
1444,Nu mancati puiul,44.439893,44.4402005,26.0546861,26.0553731
1445,Noblesse Restaurant,44.4575929,44.4576929,26.0916836,26.0917836
1446,5 To Go,44.4599162,44.4603891,26.1133545,26.1146251
